Tiempo_s,COM4_uV,COM7_uV
19.152,4.056696040686924,0.31745929443515664
19.156,4.8596018390165705,-2.981567980699527
19.16,2.2298929823575415,-4.042554937510154
19.164,3.0069433522170668,-2.2202130634410313
19.168,4.614725660363309,1.1276302885825107
19.172,2.4749573023235123,2.418289200772467
19.176,1.6675167879428945,2.017797555278385
19.18,4.632292204878342,2.207737859693113
19.184,5.274686852638318,2.5089069836181768
19.188,2.612034306032356,1.649323240513528
19.192,1.6258337743645288,-0.18872712548165893
19.196,2.2614800401544093,-0.9406519503951323
19.2,2.3446411669730614,1.472757967909173
19.204,3.7435040919382847,4.633010797560175
19.208,6.54025410931914,3.6419793866686447
19.212,7.008854580064279,-0.778813408372951
19.216,5.3628433387638115,-2.773883536445277
19.22,5.069606150579952,-1.2590224321122019
19.224,4.7041171788332905,-1.9060631875790062
19.228,1.4016698876203937,-5.92860841823609
19.232,-1.4512382618392612,-6.578631698094997
19.236,-0.4543335720548365,-2.7350231278543333
19.24,1.0419237536317416,-0.8815187842526537
19.244,0.5216379210700073,-0.06167922568540973
19.248,0.6063968645301703,3.848801907909179
19.252,2.21857845483691,5.148248039606216
19.256,3.498443975492529,2.9917463352817446
19.26,3.735035504409323,7.217942429281697
19.264,2.3373802663920404,14.101739348677066
19.268,-0.40993771729949535,11.48067646661988
19.272,-1.7923250686107237,6.567340092983422
19.276,-1.3761469070823396,8.923025699220803
19.28,-1.454701031900657,8.236469112815495
19.284,-1.5949642558367643,1.299750505256828
19.288,-0.700073065760584,2.0522880220303765
19.292,-0.4918931908727626,9.207050207288276
19.296,-1.2324185146821094,8.468587025464135
19.3,-0.8638141738172622,2.9497010333114497
19.304,0.49176583574812627,2.9415155351842834
19.308,1.0628907638820526,5.287176115759763
19.312,0.711651034387606,6.109226784221129
19.316,1.2052176800373156,7.070533171057226
19.32,3.5376901787168853,5.19414898546743
19.324,4.8736821760934745,0.5586538945809574
19.328,2.3637717785578523,0.5415241976423513
19.332,-0.4471209858492706,3.665935868218929
19.336,0.3676815248518106,2.8384955872719937
19.34,1.156282044613266,1.581421585182591
19.344,-1.1565492527525336,3.2751915865813928
19.348,-2.3797135269793213,2.44448994643174
19.352,-0.4375619379394282,0.18731622232398504
19.356,0.8826318105213259,1.9604030743030245
19.36,0.899348862102453,3.2464999796245984
19.364,2.271358922883323,1.281235066747798
19.368,3.5228990542873655,2.480925638017651
19.372,1.9909230575139634,5.496779783633126
19.376,0.25757460630376616,3.9636003705966782
19.38,1.549215140123421,1.7499404342053113
19.384,3.420275015557348,1.5127525265252704
19.388,2.612182486770233,-1.4017458415234927
19.392,1.323531370021608,-3.04999555795155
19.396,2.3135810523174696,2.017335995118043
19.4,3.215337030184763,6.066054035786258
19.404,1.9784347536394096,5.783691955761895
19.408,1.037393692401666,8.18099217212645
19.412,0.9897388730009162,9.165345442584893
19.416,-0.7747864205558355,2.303107011551201
19.42,-2.6851840307774255,-2.1314726758411218
19.424,-1.1269498526300759,1.1822500425384712
19.428,1.477198120919725,0.9858257929678169
19.432,1.4232337653928002,-4.866283603996998
19.436,0.9480197470418386,-7.2607361631817815
19.44,2.0657840899872544,-5.215681659588779
19.444,1.9846524004078123,-1.8676445957563272
19.448,-0.020321963871972715,1.0182975486873067
19.452,-0.904404205152707,-1.1102888136684883
19.456,-0.35698346792051217,-5.542505711469879
19.46,-0.0022486695145915725,-2.680072919965953
19.464,1.085732074321685,3.9728764053670083
19.468,2.9874769176747638,3.955635257436529
19.472,3.1673482532722117,0.8689495564895413
19.476,2.2011774866806566,2.143758853234954
19.48,2.6108705829885226,3.8180318572876724
19.484,2.4871271103729864,1.983313413307176
19.488,0.27129252090966816,0.5204182879363066
19.492,-0.3319896401813418,1.319049865461983
19.496,0.8101358767495062,2.1299588104124183
19.5,-1.2806530675962682,2.799672274462706
19.504,-4.928903074104997,3.0849653976146736
19.508,-4.621525667868137,0.40921911243458364
19.512,-3.0066018985683964,-2.8367176876321434
19.516,-3.9324630605947273,0.029361423970543754
19.52,-3.9165251066959135,6.8007038626096845
19.524,-2.016463554232852,9.041679888906126
19.528,-2.2193277320212945,7.899875639023314
19.532,-2.446521064748521,8.6024096841169
19.536,0.573971734572245,8.329512776738802
19.54,1.0494698327663798,6.4326126180291725
19.544,-3.9410205664086537,7.139301429177895
19.548,-6.08306213509034,6.654929369645621
19.552,-2.5302331166149417,2.567627341576766
19.556,-1.1861579146479446,3.3489885550462084
19.56,-2.8524803701676515,8.661456337514728
19.564,-1.1277511661014863,7.937074188427562
19.568,1.6001813704721697,3.3331167335805114
19.572,0.1910771865236536,2.0304133670860027
19.576,-1.360282180913707,0.6375513550918557
19.58,-0.1777187348184428,-1.0007899941531067
19.584,-0.372728784356988,2.0610288131824888
19.588,-2.0700708995154287,5.571384521295539
19.592,-1.95942870378413,5.544063178148837
19.596,-1.8876047614374587,5.744238843946758
19.6,-3.96128811421506,5.428378804267572
19.604,-5.51923680871618,3.653246786180836
19.608,-4.262056754985468,6.298485330215556
19.612,-1.012143038039505,10.480426684250418
19.616,1.336697154573431,6.446336640614827
19.62,0.5147762710735018,-1.2555521628733555
19.624,-0.6994461005965507,-2.9452693158242482
19.628,1.0869500020217213,-1.7900164005708632
19.632,2.5983179332267694,-1.8907546993624083
19.636,1.0936118332101363,-0.697846194692485
19.64,0.41693115945062553,-0.15736810234017407
19.644,1.8717187010681116,-1.9846902983618406
19.648,2.000194073876963,-0.2607613669586065
19.652,1.3878006063331947,4.630304274431305
19.656,2.7134208672979296,4.520741810984475
19.66,4.186911013679394,1.1903698994698986
19.664,3.515346337386024,1.314575244965413
19.668,2.0546889772754247,1.492384898513544
19.672,2.263788716144909,-0.45095702765914947
19.676,4.627681397614671,1.6449975297451078
19.68,5.937084393790284,5.859241901356766
19.684,3.0653158603110238,4.022155271619459
19.688,-0.45063156260863835,-0.4486687764935
19.692,0.11411761712037194,-1.1533418872752739
19.696,1.5754643990690846,-1.8486160373783542
19.7,0.36834584301300577,-3.6358224447272467
19.704,0.022885712492480614,-1.7159445003727178
19.708,1.4736520729292675,-0.38363971125422847
19.712,0.5037290517782793,-5.336628078108621
19.716,-0.8430152220845137,-8.937228909407878
19.72,2.1170871738811425,-5.6918274432148035
19.724,5.287764695121765,-3.030042562590955
19.728,4.333601726468302,-3.092369056772719
19.732,3.487676297619773,-0.2562225461948011
19.736,4.790746411101675,1.2854273610175884
19.74,4.126693478009802,-4.377172564908436
19.744,1.925969895826241,-9.106656507631737
19.748,2.169489666837551,-5.979859722180836
19.752,3.7977924326175123,-1.7705710234153988
19.756,4.073170509452063,-2.3189725360396043
19.76,3.4085172729806383,-5.581954556080055
19.764,2.831428005694117,-8.496520120432006
19.768,3.1420154112173764,-7.391902420408805
19.772,4.279319905717518,-3.1701178451786594
19.776,3.787508396361747,-5.605201847643989
19.78,1.536553253805845,-15.559858447245555
19.784,1.3461813702277101,-17.710091210358122
19.788,3.175758926102251,-7.43517372008337
19.792,3.4611340220805284,-0.16186152189156466
19.796,3.3593924019081367,-3.328574017635058
19.8,5.127931743814785,-7.010561249446013
19.804,5.87106483650432,-6.2917111397608885
19.808,4.401205122544958,-6.667139215650805
19.812,3.9443337149101403,-8.04549211763556
19.816,4.034749754039463,-5.772366350091839
19.82,2.2103210812834924,-2.7702696877643778
19.824,1.2549680799488185,-2.0210562411174586
19.828,3.5738215740927224,1.5940346307852193
19.832,5.8281731461055095,6.353577762016231
19.836,6.160343359562669,2.5010405854481252
19.84,6.693396426486807,-4.498523157766645
19.844,6.883400455204906,-2.62478506763052
19.848,4.5773258897618625,-0.2955010509212732
19.852,1.9742439479405651,-5.815652811033616
19.856,1.9467665281460986,-5.934749086006301
19.86,2.1867869679602183,2.3958772645197177
19.864,0.0892689257293724,3.683112839088221
19.868,-1.7660923070671932,-0.9400180197752419
19.872,-1.1696661340721952,-1.075949764174028
19.876,-0.4315370448809994,-2.643155253854634
19.88,-0.47087060211170684,-6.7478509464366105
19.884,0.6739239819691831,-3.1378627132935764
19.888,1.784498611312795,2.120373996703856
19.892,0.4561892394370033,-0.433656454322783
19.896,-1.1618146846261823,-0.5534168672860931
19.9,-1.2569587061280671,6.085392058362963
19.904,-2.459513116796082,7.947390888171732
19.908,-4.942940527070999,4.83101398312384
19.912,-4.989621044851667,3.5818720673830393
19.916,-3.3681798841425863,1.0626904802834116
19.92,-4.327515166161587,-2.0292738821243756
19.924,-6.707464263861392,0.14892266278587885
19.928,-6.25300340007128,3.516112174722321
19.932,-3.8324238345696706,4.837121855289487
19.936,-2.97703484418176,7.757628164342682
19.94,-3.7914750836155955,8.059652201387115
19.944,-4.559303704064268,2.307583802411736
19.948,-4.977736056148628,-0.7813713677721579
19.952,-5.7073637623253095,0.9468350752456125
19.956,-6.690261852867536,0.4256856923330057
19.96,-5.696015780243984,-1.1368269655861107
19.964,-1.2653194624955808,-1.425363240215729
19.968,2.4448095664936274,-3.043837652574984
19.972,1.5105539886382922,-2.846133002457565
19.976,-0.07023849830069151,-1.888150378386257
19.98,1.362841621037708,-8.588376288211077
19.984,2.1452014557345644,-14.62249150068111
19.988,1.0378466103523298,-7.15219970930174
19.992,2.1316943656209735,0.6109933021466896
19.996,4.648304836746694,-4.191083149271504
20.0,4.309880486719597,-8.259412404799267
20.004,1.879591633092597,-4.037491111877633
20.008,0.1862411702015867,-1.8056994214953708
20.012,-0.7565100439259982,-2.271343502521221
20.016,-1.6301963332652307,0.6140815097050134
20.02,-2.5336357707318364,3.3583517635865134
20.024,-3.171431972212949,3.9458510749497164
20.028,-2.6297934238764418,5.0953680146848255
20.032,-1.3103698038852092,4.83830501399238
20.036,-1.2310915617195066,3.09787113480845
20.04,-2.5693996048618892,3.177492262801163
20.044,-3.0754784787407656,1.9143559822514606
20.048,-2.424345930850136,-2.0174920546733714
20.052,-3.799521171905427,-1.7958512985944832
20.056,-7.657736108407205,2.0281097779290262
20.06,-8.414108066644749,1.5468269259569785
20.064,-4.277714270416059,-1.5179164300251866
20.068,-2.18357680071513,-2.058237218924995
20.072,-4.496467979956452,-3.76898715264327
20.076,-4.644983204122782,-7.524083517955679
20.08,-1.8962961407586865,-7.023014447471347
20.084,-1.9883713719542966,-4.010390885870673
20.088,-3.774854554107139,-5.40774500926363
20.092,-3.2188175964041523,-8.40989461541963
20.096,-2.051019394835544,-7.875743434948372
20.1,-1.5185488365022413,-6.588626077143411
20.104,-0.5909666856153006,-6.720133706658666
20.108,-0.9352968420028744,-7.357965099426211
20.112,-2.428593521470467,-10.24689322102478
20.116,-1.9314761909179952,-12.939113850925
20.12,-0.4456313535544223,-8.842312650034973
20.124,-0.5827774174648055,-2.1186436399831483
20.128,-1.1310528796296575,-2.1200143490086276
20.132,-1.0995703183524,-5.850489689249814
20.136,-1.0121354925638926,-6.026225253714081
20.14,-0.6075548189221034,-3.8413270607783283
20.144,-0.9279582915639342,-1.7713092148049798
20.148,-2.5422681507971747,-0.44015998130662304
20.152,-2.8690504572393065,-1.7370911862654297
20.156,-1.9620415345765225,-2.939131236995431
20.16,-2.833635224729072,-0.014374128539933917
20.164,-4.117746712397518,2.5115229800010788
20.168,-3.5275790959218565,1.809839061146361
20.172,-3.4839740895027416,3.708468409319674
20.176,-4.312381549445661,7.1839423420556745
20.18,-2.418435579823798,4.538184412170738
20.184,1.0372985426154588,-1.024621117890561
20.188,1.6806617480341206,-1.8206488811690384
20.192,0.378169787623853,-0.549416089878779
20.196,-0.06229088163383789,-1.4017042223460074
20.2,-1.0811006711899838,-2.232688484885366
20.204,-3.7547709058603274,-2.3310194829095345
20.208,-4.996127082270864,-2.8632249123021802
20.212,-3.2672790715645985,-2.435687691500295
20.216,-1.5114461197308329,-0.7004331116404501
20.22,-1.6080292602843096,0.6296755307697144
20.224,-1.8618504755010477,0.3822045698428054
20.228,-1.375751199191414,-1.9646156724964499
20.232,-1.397776658947608,-3.2210286517323867
20.236,-1.7907567935246727,0.09359694725666157
20.24,-1.0475439492840812,1.121291044043017
20.244,0.3940025525430997,-6.89960961737132
20.248,0.9928883911866855,-13.314614218514482
20.252,0.5641142951702447,-7.715109104015683
20.256,-0.7132277854215956,0.006675605350184632
20.26,-2.1125168679388993,0.09098676590723542
20.264,-1.3373053407757922,-1.3693270780792597
20.268,1.6096221650688474,-0.6855971671197767
20.272,3.178455137545305,-2.249323286998985
20.276,2.510303723958179,-4.949537931873602
20.28,2.072561616075804,-5.055168035223844
20.284,2.1214828176527005,-4.449564496010951
20.288,1.995747009103145,-5.0996500294555425
20.292,2.4152911426955788,-6.378998757594474
20.296,2.711667558151499,-7.42712212728979
20.3,2.6452476850557605,-5.636937853786048
20.304,3.9907804428467055,-0.8141088032615242
20.308,5.3417098852792275,1.3541061113508772
20.312,4.081027821366153,-0.24445370985089898
20.316,2.7655220559282006,0.5341980393805477
20.32,3.598732371573119,3.0854602057424456
20.324,4.003546242636819,1.2237466482081416
20.328,3.2118399029374425,-1.963402074941634
20.332,2.814520412437537,-1.6479309465695364
20.336,2.051647127705604,-4.1447615165125455
20.34,0.3572727698034397,-11.164013947850336
20.344,-1.339057127564856,-10.913601982000543
20.348,-3.302652908414966,-2.243649206362939
20.352,-4.7719128071194366,0.35498119392883054
20.356,-3.3513394333746556,-5.601555294850861
20.36,0.3753599464804549,-8.554373390585745
20.364,2.9561781618657887,-6.667439542479239
20.368,2.2043091590711468,-6.140004664760924
20.372,-1.0275373208787015,-6.614726279355068
20.376,-3.507202173379606,-5.588639919808084
20.38,-3.4550974304001305,-3.7571168930282175
20.384,-2.854371253702874,-1.4850085995839128
20.388,-3.379782124645877,-0.2790580835796511
20.392,-4.273477011905016,-1.8002249215346795
20.396,-4.750225503152107,-2.1305628790935183
20.4,-3.6851914690730005,2.079844532838409
20.404,-0.8566591938177532,5.951518186474219
20.408,0.010460997400622896,5.101161946351708
20.412,-2.351332555691906,2.7620296339317862
20.416,-2.3273915352865617,1.934041805581999
20.42,1.2871386026943208,1.6602108670484235
20.424,1.7008569083038523,2.2965047887418817
20.428,-1.5466276107235397,4.5325589274687115
20.432,-1.580752966582845,6.344407602426199
20.436,1.1781335203904035,6.877945701875757
20.44,1.3351303452726513,6.539910935597689
20.444,0.07341632972590706,3.0683524139635985
20.448,0.1098200993618601,-3.2732442023593524
20.452,0.020054470880126463,-5.228019012435531
20.456,0.7044319419711775,1.2904219969890445
20.46,4.08668119272268,9.531676132578248
20.464,6.3154043382571015,11.523378554620173
20.468,4.3265029793747045,7.982038092366003
20.472,1.7596159606211388,4.812060074118831
20.476,1.098050599365074,5.4554568304449305
20.48,0.34011239497966317,8.94554530816378
20.484,-1.0833384704309963,12.659940755291638
20.488,-1.618616544636326,15.612449401662163
20.492,-0.5262278108507659,18.90219730860179
20.496,1.7794028787862075,21.69807734865472
20.5,3.440069849157246,19.512386469913444
20.504,2.682192546852445,11.754881781326509
20.508,0.28759459377296426,6.701497437407337
20.512,-2.1848259653153814,10.259378718806712
20.516,-3.68364774624214,16.390316700352543
20.52,-2.9150489640345545,17.723144810363483
20.524,-1.009240172340108,15.536772691796635
20.528,-1.2395157008653734,13.077750703659738
20.532,-2.800474035310873,10.590910693059977
20.536,-2.3638512982773765,8.73059755797141
